"","Country","Year","Nuts2","not_stated","sometimes","total","never","usually","somet_usual"
"363","FR",2021,"FRL0",368.568,2051.705,1353.644,20.063,309.431,2361.136
"364","FR",2021,"FRY2",NA,127.351,96.308,NA,NA,NA
"365","FR",2021,"FRY1",NA,116.902,89.52,NA,NA,NA
"366","FR",2021,"FR10",1065.844,5711.358,2915.504,68.611,1661.4,7372.758
"367","FR",2021,"FRJ2",232.572,1274.092,831.787,NA,203.55,1477.642
"368","FR",2021,"FRC1",94.52,660.729,477.194,NA,84.336,745.065
"369","FR",2021,"FRD2",107.98,720.8,504.226,NA,104.964,825.764
"370","FR",2021,"FRE1",299.963,1563.336,1053.819,NA,208.737,1772.073
"371","FR",2021,"FRB0",149.87,1021.151,727.465,NA,138.377,1159.528
"372","HR",2021,"HR03",36.46,505.487,451.358,NA,17.37,522.857
"373","HR",2021,"HR05",78.3,362.368,248.472,NA,35.174,397.542
"374","HR",2021,"HR06",12.362,333.131,308.455,NA,12.314,345.445
"375","HR",2021,"HR02",16.78,383.02,353.174,NA,12.915,395.935
"376","IT",2021,"ITI4",188.793,2265.747,1742.692,1.928,332.333,2598.08
"377","IT",2021,"ITF4",55.507,1206.761,1088.631,NA,61.291,1268.052
"378","IT",2021,"ITF6",24.74,520.963,465.271,7.361,23.591,544.554
"379","IT",2021,"ITG1",63.95,1310.864,1176.768,5.135,65.011,1375.875
"380","IT",2021,"ITF1",22.733,484.388,437.004,NA,24.365,508.753
"381","IT",2021,"ITC1",111.264,1767.3,1502.064,NA,153.075,1920.375
"382","IT",2021,"ITC3",49.438,594.6,499.859,NA,44.884,639.484
"383","IT",2021,"ITC4",309.418,4332.516,3530.557,2.186,490.356,4822.872
"384","IT",2021,"ITF2",4.082,100.276,90.878,NA,5.151,105.427
"385","IT",2021,"ITF3",84.64,1592.095,1384.03,21.5,101.924,1694.019
"386","IT",2021,"ITH1",16.976,249.721,215.554,NA,17.065,266.786
"387","IT",2021,"ITH3",128.572,2080.525,1816.348,3.386,132.219,2212.744
"388","IT",2021,"ITH4",35.608,510.3,441.949,NA,32.638,542.938
"389","IT",2021,"ITH5",147.902,1978.442,1667.23,NA,163.269,2141.711
"390","IT",2021,"ITI1",110.911,1546.283,1331.202,1.947,102.222,1648.505
"391","IT",2021,"ITI2",19.479,354.249,313.092,NA,21.353,375.602
"392","IT",2021,"ITI3",40.478,616.562,544.075,NA,31.482,648.044
"393","IT",2021,"ITG2",35.765,563.197,492.124,NA,34.906,598.103
"394","IT",2021,"ITH2",18.469,237.36,204.15,NA,14.269,251.629
"395","IT",2021,"ITF5",8.714,189.067,170.18,NA,10.036,199.103
"396","IT",2021,"ITC2",2.948,52.741,47.006,NA,2.75,55.491
"397","CY",2021,"CY00",27.156,444.778,387.716,NA,29.906,474.684
"398","LV",2021,"LV00",22.32,869.501,746.592,NA,96.855,966.356
"399","LT",2021,"LT01",39.075,453.405,314.184,43.436,56.709,510.114
"400","LT",2021,"LT02",24.258,915.209,747.957,85.757,57.237,972.446
"401","LU",2021,"LU00",51.666,307.194,166.344,2.897,86.287,393.481
"402","HU",2021,"HU23",17.31,379.772,350.257,NA,12.205,391.977
"403","HU",2021,"HU32",22.782,641.289,603.388,NA,15.12,656.409
"404","HU",2021,"HU11",192.799,874.427,565.961,NA,115.668,990.095
"405","HU",2021,"HU33",25.775,573.033,534.157,NA,13.101,586.134
"406","HU",2021,"HU31",35.534,481.166,433.239,NA,12.393,493.559
"407","HU",2021,"HU22",33.216,486.536,442.402,NA,10.917,497.453
"408","HU",2021,"HU21",35.618,525.757,479.695,NA,10.443,536.2
"409","HU",2021,"HU12",47.998,655.062,577.96,NA,29.104,684.166
"410","MT",2021,"MT00",37.644,266.36,188.66,NA,40.057,306.417
"411","NL",2021,"NL42",180.545,562.822,288.939,NA,93.338,656.16
"412","NL",2021,"NL34",64.589,201.666,107.063,NA,30.014,231.68
"413","NL",2021,"NL33",633.856,1943.816,880.284,NA,429.676,2373.492
"414","NL",2021,"NL21",201.546,618.265,319.577,NA,97.142,715.407
"415","NL",2021,"NL13",83.979,251.271,125.481,NA,41.811,293.082
"416","NL",2021,"NL23",70.014,229.918,104.87,NA,55.034,284.952
"417","NL",2021,"NL31",268.086,756.17,286.822,NA,201.262,957.432
"418","NL",2021,"NL41",465.889,1404.37,677.495,NA,260.986,1665.356
"419","NL",2021,"NL22",381.081,1110.817,519.262,NA,210.475,1321.292
"420","NL",2021,"NL11",94.313,308.481,148.345,NA,65.823,374.304
"421","NL",2021,"NL12",103.965,340.088,178.79,NA,57.334,397.422
"422","NL",2021,"NL32",537.837,1556.804,631.994,NA,386.974,1943.778
"423","AT",2021,"AT13",122.626,873.091,529.935,NA,220.531,1093.622
"424","AT",2021,"AT34",24.065,201.954,157.683,NA,20.206,222.16
"425","AT",2021,"AT31",94.976,755.868,573.004,NA,87.888,843.756
"426","AT",2021,"AT32",35.089,282.307,206.787,NA,40.431,322.738
"427","AT",2021,"AT12",108.653,820.026,564.725,NA,146.648,966.674
"428","AT",2021,"AT22",73.189,600.765,446.198,NA,81.378,682.143
"429","AT",2021,"AT33",42.043,377.015,290.993,NA,43.98,420.995
"430","AT",2021,"AT11",16.83,137.32,99.434,NA,21.056,158.376
"431","AT",2021,"AT21",24.805,257.681,202.806,NA,30.071,287.752
"432","PL",2021,"PL51",140.738,1345.776,1074.193,NA,130.845,1476.621
"433","PL",2021,"PL82",50.767,817.827,736.977,NA,30.083,847.91
"434","PL",2021,"PL43",20.845,438.541,404.155,NA,13.541,452.082
"435","PL",2021,"PL63",107.144,1094.929,888.459,NA,99.326,1194.255
"436","PL",2021,"PL52",16.623,435.496,409.186,NA,NA,NA
"437","PL",2021,"PL84",41.853,509.084,453.959,NA,13.271,522.355
"438","PL",2021,"PL71",78.582,1093.779,923.624,NA,91.572,1185.351
"439","PL",2021,"PL62",23.746,583.586,522.815,NA,37.025,620.611
"440","PL",2021,"PL61",106.647,894.652,741.468,NA,46.536,941.188
"441","PL",2021,"PL41",130.965,1673.694,1423.062,NA,119.667,1793.361
"442","PL",2021,"PL42",49.986,725.276,639.992,NA,35.298,760.574
"443","PL",2021,"PL92",52.913,1017.612,909.112,NA,55.587,1073.199
"444","PL",2021,"PL91",282.576,1701.731,1165.488,NA,253.667,1955.398
"445","PL",2021,"PL21",142.98,1500.242,1257.295,NA,99.967,1600.209
"446","PL",2021,"PL22",147.908,1942.311,1673.661,NA,120.742,2063.053
"447","PL",2021,"PL72",12.468,509.371,484.509,NA,12.395,521.766
"448","PL",2021,"PL81",69.932,877.294,755.584,NA,51.778,929.072
"449","PT",2021,"PT17",180.359,1347.529,821.338,NA,345.833,1693.362
"450","PT",2021,"PT15",24.555,222.12,180.159,NA,17.406,239.526
"451","PT",2021,"PT16",102.903,991.975,787.006,NA,102.066,1094.041
"452","PT",2021,"PT30",14.592,114.96,94.101,NA,6.267,121.227
"453","PT",2021,"PT20",9.868,107.405,93.797,NA,3.74,111.145
"454","PT",2021,"PT18",26.707,312.737,262.445,NA,23.585,336.322
"455","PT",2021,"PT11",176.593,1686.142,1325.016,NA,184.533,1870.675
"456","RO",2021,"RO11",38.907,1104.672,1045.488,NA,20.277,1124.949
"457","RO",2021,"RO32",137.607,1144.945,935.597,NA,71.741,1216.686
"458","RO",2021,"RO42",25.744,688.875,650.842,NA,12.289,701.164
"459","RO",2021,"RO22",30.812,876.533,831.407,NA,14.315,890.848
"460","RO",2021,"RO21",25.304,1245.484,1195.865,NA,24.315,1269.799
"461","RO",2021,"RO12",30.489,896.864,851.164,NA,15.212,912.076
"462","RO",2021,"RO41",14.945,691.201,665.172,NA,11.085,702.286
"463","RO",2021,"RO31",23.354,1106.908,1068.671,NA,14.884,1121.792
"464","SI",2021,"SI03",50.458,500.641,405.449,NA,44.735,545.376
"465","SI",2021,"SI04",69.293,470.92,341.393,NA,60.234,531.154
"466","SK",2021,"SK02",59.79,895.336,776.76,NA,58.786,954.122
"467","SK",2021,"SK01",40.081,349.915,267.556,NA,42.152,392.067
"468","SK",2021,"SK03",50.726,624.634,532.803,NA,41.105,665.739
"469","SK",2021,"SK04",64.726,690.678,595.235,NA,30.716,721.394
"470","FI",2021,"FI1B",145.322,873.141,410.591,NA,315.543,1188.684
"471","FI",2021,"FI20",3.083,15.956,10.724,NA,NA,NA
"472","FI",2021,"FI19",100.541,620.324,388.19,NA,130.393,750.717
"473","FI",2021,"FI1C",79.137,514.695,332.912,NA,102.365,617.06
"474","FI",2021,"FI1D",87.978,549.246,362.935,2.169,96.164,645.41
"475","SE",2021,"SE12",150.075,818.035,456.69,15.987,195.369,1013.404
"476","SE",2021,"SE33",45.659,246.542,147.816,4.52,48.396,294.938
"477","SE",2021,"SE11",234.87,1295.019,515.451,26.269,518.61,1813.629
"478","SE",2021,"SE22",137.156,730.266,391.384,15.524,186.084,916.35
"479","SE",2021,"SE32",32.536,183.674,109.053,NA,39.59,223.264
"480","SE",2021,"SE21",80.404,417.012,255.886,8.343,72.338,489.35
"481","SE",2021,"SE23",202.715,1030.65,562.65,21.795,243.575,1274.225
"482","SE",2021,"SE31",68.48,384.112,238.002,6.225,71.301,455.413
"483","BE",2020,"BE32",48.028,473.556,325.14,45.832,54.556,528.112
"484","BE",2020,"BE21",127.893,793.141,496.19,46.131,122.927,916.068
"485","BE",2020,"BE24",112.674,510.766,263.618,35.785,98.689,609.455
"486","BE",2020,"BE25",75.253,531.728,351.126,41.729,63.62,595.348
"487","BE",2020,"BE35",37.326,199.601,121.095,17.838,23.342,222.943
"488","BE",2020,"BE31",32.975,168.789,75.734,14.854,45.225,214.014
"489","BE",2020,"BE10",68.69,470.526,236.566,45.61,119.659,590.185
"490","BE",2020,"BE23",102.754,722.138,445.722,51.78,121.882,844.02
"491","BE",2020,"BE33",54.333,425.323,290.425,28.284,52.281,477.604
"492","BE",2020,"BE34",16.311,125.745,81.361,10.334,17.739,143.484
"493","BE",2020,"BE22",53.743,380.51,247.031,29.053,50.683,431.193
"494","BG",2020,"BG33",6.998,365.888,355.068,NA,NA,NA
"495","BG",2020,"BG42",NA,580.88,568.361,NA,NA,NA
"496","BG",2020,"BG34",NA,413.03,406.557,NA,NA,NA
"497","BG",2020,"BG32",NA,311.756,305.346,NA,NA,NA
"498","BG",2020,"BG31",NA,255.999,249.898,NA,NA,NA
"499","BG",2020,"BG41",30.473,1004.937,958.217,NA,16.247,1021.184
"500","CZ",2020,"CZ06",60.756,832.74,710.537,NA,61.447,894.187
"501","CZ",2020,"CZ05",39.698,732.404,637.83,NA,54.876,787.28
"502","CZ",2020,"CZ07",21.743,576.117,511.052,NA,43.322,619.439
"503","CZ",2020,"CZ02",36.032,692.696,610.561,NA,46.104,738.8
"504","CZ",2020,"CZ08",29.705,567.432,509.098,NA,28.629,596.061
"505","CZ",2020,"CZ01",76.673,701.061,525.513,NA,98.875,799.936
"506","CZ",2020,"CZ03",24.203,605.343,547.555,NA,33.585,638.928
"507","CZ",2020,"CZ04",21.131,527.146,482.029,NA,23.986,551.132
"508","DK",2020,"DK04",115.038,655.229,437.262,NA,102.93,758.159
"509","DK",2020,"DK03",91.613,575.497,406.47,NA,77.413,652.91
"510","DK",2020,"DK01",205.87,953.307,528.394,NA,219.043,1172.35
"511","DK",2020,"DK05",40.903,276.718,200.886,NA,34.929,311.647
"512","DK",2020,"DK02",64.861,392.275,269.836,NA,57.578,449.853
"513","DE",2020,"DE26",44.863,681.75,554.142,NA,80.838,762.588
"514","DE",2020,"DEE0",37.989,1008.435,910.019,NA,57.845,1066.28
"515","DE",2020,"DED2",38.666,757.043,662.309,NA,55.821,812.864
"516","DE",2020,"DE60",102.29,961.521,675.705,NA,182.554,1144.075
"517","DE",2020,"DE92",86.144,1072.562,837.384,NA,148.517,1221.079
"518","DE",2020,"DEA5",89.083,1705.295,1422.641,NA,191.817,1897.112
"519","DE",2020,"DEA3",79.759,1303.51,1052.954,NA,170.319,1473.829
"520","DE",2020,"DE11",183.734,2184.864,1648.294,NA,346.681,2531.545
"521","DE",2020,"DEC0",NA,473.201,382.822,NA,64.457,537.658
"522","DE",2020,"DEB3",66.541,1038.451,812.536,NA,157.88,1196.331
"523","DE",2020,"DEF0",118.243,1447.559,1147.864,NA,177.332,1624.891
"524","DE",2020,"DEA2",179.82,2166.98,1594.725,NA,388.709,2555.689
"525","DE",2020,"DE13",90.931,1186.792,947.451,NA,146.142,1332.934
"526","DE",2020,"DE21",256.851,2529.011,1772.72,NA,497.074,3026.085
"527","DE",2020,"DEB2",NA,268.222,223.772,NA,30.38,298.602
"528","DE",2020,"DE94",80.5,1274.323,1042.886,NA,148.33,1422.653
"529","DE",2020,"DE24",46.604,569.751,460.375,NA,61.74,631.491
"530","DE",2020,"DE23",32.645,595.36,510.765,NA,50.977,646.337
"531","DE",2020,"DE12",108.79,1463.405,1102.543,NA,250.166,1713.571
"532","DE",2020,"DE91",51.474,755.49,597.153,NA,105.418,860.908
"533","DE",2020,"DEB1",39.128,721.585,592.061,NA,89.668,811.253
"534","DE",2020,"DE30",174.96,1834.209,1301.338,NA,357.453,2191.662
"535","DE",2020,"DE22",51.434,666.731,557.99,NA,55.38,722.111
"536","DE",2020,"DE25",83.651,913.429,694.495,NA,133.869,1047.298
"537","DE",2020,"DE14",68.858,985.971,796.612,NA,117.223,1103.194
"538","DE",2020,"DE93",63.92,828.081,648.425,NA,115.324,943.405
"539","DE",2020,"DED4",28.589,663.274,599.689,NA,33.922,697.196
"540","DE",2020,"DE27",81.429,1022.746,829.041,NA,110.741,1133.487
"541","DE",2020,"DE50",26.514,322.251,255.136,NA,39.03,361.281
"542","DE",2020,"DE40",48.781,1207.402,1049.894,NA,108.304,1315.706
"543","DE",2020,"DE73",44.753,601.005,476.798,NA,77.959,678.964
"544","DE",2020,"DE80",32.587,759.231,668.96,NA,57.106,816.337
"545","DE",2020,"DEG0",51.357,1003.838,871.757,NA,78.057,1081.895
"546","DE",2020,"DEA1",165.313,2445.15,1880.081,NA,396.21,2841.36
"547","DE",2020,"DEA4",59.818,1012.326,837.782,NA,114.074,1126.4
"548","DE",2020,"DE71",170.513,2037.168,1476.289,NA,388.925,2426.093
"549","DE",2020,"DE72",31.174,493.477,393.244,NA,67.567,561.044
"550","DE",2020,"DED5",37.75,508.687,419.877,NA,50.01,558.697
"551","EE",2020,"EE00",68.511,646.82,499.182,NA,79.127,725.947
"552","IE",2020,"IE04",31.888,390.676,285.382,NA,72.525,463.201
"553","IE",2020,"IE06",138.407,1166.623,742.309,NA,283.554,1450.177
"554","IE",2020,"IE05",70.107,736.756,524.036,NA,140.672,877.428
"555","EL",2020,"EL61",1.693,252.071,242.61,NA,7.768,259.839
"556","EL",2020,"EL65",1.502,213.93,204.179,NA,8.248,222.178
"557","EL",2020,"EL51",2.269,203.593,193.584,NA,7.74,211.333
"558","EL",2020,"EL62",1.693,72.074,66.995,NA,3.386,75.46
"559","EL",2020,"EL30",63.953,1471.711,1250.811,NA,156.947,1628.658
"560","EL",2020,"EL63",7.676,216.616,194.034,NA,14.906,231.522
"561","EL",2020,"EL52",35.994,638.82,566.86,NA,35.966,674.786
"562","EL",2020,"EL53",1.525,87.116,81.325,NA,4.266,91.382
"563","EL",2020,"EL64",2.894,188.853,179.821,NA,6.138,194.991
"564","EL",2020,"EL41",NA,72.813,68.677,NA,3.496,76.309
"565","EL",2020,"EL42",6.17,117.55,104.402,NA,6.978,124.528
"566","EL",2020,"EL43",5.432,231.493,215.81,NA,10.251,241.744
"567","EL",2020,"EL54",1.516,108.753,101.819,NA,5.419,114.172
"568","ES",2020,"ES12",17.509,381.116,315.689,2.175,46.136,427.252
"569","ES",2020,"ES53",22.588,527.295,445.959,6.654,52.686,579.981
"570","ES",2020,"ES61",95.797,3021.125,2627.171,46.247,251.4,3272.525
"571","ES",2020,"ES30",155.302,3045.604,2230.835,61.428,596.71,3642.314
"572","ES",2020,"ES52",85.25,2020.339,1733.146,26.614,175.305,2195.644
"573","ES",2020,"ES70",27.393,849.181,745.849,26.887,50.725,899.906
"574","ES",2020,"ES23",5.435,138.027,119.041,NA,12.901,150.928
"575","ES",2020,"ES42",21.496,798.374,703.442,8.463,64.413,862.787
"576","ES",2020,"ES43",14.143,380.273,329.637,2.848,33.96,414.233
"577","ES",2020,"ES41",33.587,964.959,846.425,9.951,75.285,1040.244
"578","ES",2020,"ES11",51.067,1074.45,917.692,7.151,98.078,1172.528
"579","ES",2020,"ES24",21.341,569.579,493.01,4.759,50.171,619.75
"580","ES",2020,"ES13",7.42,234.135,212.533,2.321,12.119,246.254
"581","ES",2020,"ES21",38.877,917.03,799.789,15.244,63.635,980.665
"582","ES",2020,"ES51",169.114,3334.951,2688.578,57.456,421.458,3756.409
"583","ES",2020,"ES22",8.903,278.706,243.995,2.286,22.657,301.363
"584","ES",2020,"ES63",NA,27.217,24.844,NA,2.44,29.657
"585","ES",2020,"ES64",NA,30.456,25.335,NA,3.82,34.276
"586","ES",2020,"ES62",19.493,606.874,526.574,11.784,48.591,655.465
"587","FR",2020,"FR10",845.297,5440.829,3323.668,NA,1271.863,6712.692
"588","FR",2020,"FRE1",178.048,1505.708,1174.995,NA,152.665,1658.373
"589","FR",2020,"FRH0",171.98,1299.243,973.971,NA,153.292,1452.535
"590","FR",2020,"FRI2",37.679,278.199,208.359,NA,32.161,310.36
"591","FR",2020,"FRI3",82.132,729.102,531.088,NA,115.882,844.984
"592","FR",2020,"FRK1",74.857,534.624,390.796,NA,68.971,603.595
"593","FR",2020,"FRK2",418.06,2864.837,1976.877,NA,469.899,3334.736
"594","FR",2020,"FRL0",300.583,2013.649,1446.431,NA,266.635,2280.284
"595","FR",2020,"FRM0",NA,135.313,97.195,NA,27.291,162.604
"596","FR",2020,"FRY1",NA,117.053,90.809,NA,NA,NA
"597","FR",2020,"FRY2",NA,117.301,88.551,NA,NA,NA
"598","FR",2020,"FRY3",NA,73.522,52.288,NA,NA,NA
"599","FR",2020,"FRY4",31.506,262.689,205.611,NA,25.573,288.262
"600","FR",2020,"FRF3",101.814,891.476,659.114,NA,130.547,1022.023
"601","FR",2020,"FRF2",36.281,441.332,357.875,NA,47.176,488.508
"602","FR",2020,"FRD1",86.948,579.837,423.785,NA,69.105,648.942
"603","FR",2020,"FRI1",197.193,1414.287,1001.437,NA,215.657,1629.944
"604","FR",2020,"FRC2",64.573,461.676,337.255,NA,59.848,521.524
"605","FR",2020,"FRJ1",142.083,1053.944,736.747,NA,175.115,1229.059
"606","FR",2020,"FRJ2",176.966,1285.695,881.853,NA,226.876,1512.571
"607","FR",2020,"FRE2",85.283,719.568,555.556,NA,78.728,798.296
"608","FR",2020,"FRF1",90.031,819.602,590.301,NA,139.27,958.872
"609","FR",2020,"FRG0",201.401,1540.866,1133.833,NA,205.632,1746.498
"610","FR",2020,"FRC1",81.057,649.962,490.713,NA,78.192,728.154
"611","FR",2020,"FRB0",126.803,1016.234,746.52,NA,142.911,1159.145
"612","FR",2020,"FRD2",97.824,748.429,531.059,NA,119.546,867.975
"613","HR",2020,"HR03",38.604,502.456,453.449,NA,10.402,512.858
"614","HR",2020,"HR05",67.621,361.606,268.058,NA,25.927,387.533
"615","HR",2020,"HR02",13.202,362.616,341.49,NA,7.924,370.54
"616","HR",2020,"HR06",8.969,337.244,321.013,NA,7.262,344.506
"617","IT",2020,"ITF6",3.474,518.357,467.581,4.605,42.697,561.054
"618","IT",2020,"ITC1",23.832,1762.026,1508.947,NA,228.779,1990.805
"619","IT",2020,"ITC2",NA,53.631,47.233,NA,5.392,59.023
"620","IT",2020,"ITC3",10.569,590.366,491.901,NA,87.186,677.552
"621","IT",2020,"ITC4",66.548,4357.581,3638.863,NA,651.221,5008.802
"622","IT",2020,"ITF1",8.651,479.631,427.419,NA,43.561,523.192
"623","IT",2020,"ITF2",NA,104.969,94.673,NA,8.855,113.824
"624","IT",2020,"ITF3",20.232,1584.155,1394.337,15.024,154.562,1738.717
"625","IT",2020,"ITF4",13.111,1202.019,1098.793,NA,89.788,1291.807
"626","IT",2020,"ITF5",2.727,185.989,166.085,NA,17.074,203.063
"627","IT",2020,"ITG1",12.3,1319.36,1192.303,2.835,111.921,1431.281
"628","IT",2020,"ITG2",12.074,558.306,490.128,NA,55.884,614.19
"629","IT",2020,"ITH1",2.951,252.683,217.227,NA,32.181,284.864
"630","IT",2020,"ITH2",4.327,236.411,201.286,NA,30.659,267.07
"631","IT",2020,"ITH3",29.23,2097.821,1858.179,NA,210.231,2308.052
"632","IT",2020,"ITH4",7.998,510.126,440.084,NA,61.982,572.108
"633","IT",2020,"ITH5",39.108,1982.658,1679.134,NA,263.584,2246.242
"634","IT",2020,"ITI2",4.398,352.513,313.667,NA,34.448,386.961
"635","IT",2020,"ITI3",8.28,618.023,555.42,NA,54.323,672.346
"636","IT",2020,"ITI4",26.949,2288.086,1863.566,NA,397.162,2685.248
"637","IT",2020,"ITI1",19.532,1562.906,1346.939,NA,195.461,1758.367
"638","CY",2020,"CY00",13.386,429.685,395.506,NA,20.792,450.477
"639","LV",2020,"LV00",14.455,892.981,837.195,NA,39.531,932.512
"640","LT",2020,"LT02",18.511,918.778,864.96,NA,35.307,954.085
"641","LT",2020,"LT01",21.433,439.366,378.569,NA,39.363,478.729
"642","LU",2020,"LU00",70.839,292.331,151.918,2.195,67.379,359.71
"643","HU",2020,"HU21",23.196,499.206,468.361,NA,7.65,506.856
"644","HU",2020,"HU12",52.01,614.65,538.24,NA,24.4,639.05
"645","HU",2020,"HU33",21.005,547.451,516.242,NA,10.204,557.655
"646","HU",2020,"HU11",160.324,847.646,615.061,NA,72.26,919.906
"647","HU",2020,"HU32",23.166,618.185,580.394,NA,14.625,632.81
"648","HU",2020,"HU23",11.447,364.045,340.343,NA,12.256,376.301
"649","HU",2020,"HU31",19.033,471.506,442.447,NA,10.025,481.531
"650","HU",2020,"HU22",21.044,467.849,436.515,NA,10.29,478.139
"651","MT",2020,"MT00",28.042,258.478,192.119,NA,38.317,296.795
"652","NL",2020,"NL21",116.149,604.504,384.848,7.57,95.936,700.44
"653","NL",2020,"NL41",279.213,1337.858,816.898,19.727,222.02,1559.878
"654","NL",2020,"NL34",31.857,192.807,131.933,2.512,26.506,219.313
"655","NL",2020,"NL12",58.085,326.706,216.098,5.683,46.84,373.546
"656","NL",2020,"NL23",48.004,229.519,141.056,3.689,36.77,266.289
"657","NL",2020,"NL11",58.244,292.396,177.078,9.126,47.948,340.344
"658","NL",2020,"NL42",103.411,545.319,352.502,5.947,83.459,628.778
"659","NL",2020,"NL13",39.036,241.602,159.969,3.943,38.654,280.256
"660","NL",2020,"NL31",191.704,705.512,349.507,8.581,155.72,861.232
"661","NL",2020,"NL32",344.697,1537.183,836.86,33.161,322.465,1859.648
"662","NL",2020,"NL33",456.435,1893.03,1065.042,24.609,346.944,2239.974
"663","NL",2020,"NL22",223.228,1071.647,639.599,15.739,193.081,1264.728
"664","AT",2020,"AT11",15.444,136.606,96.187,NA,24.975,161.581
"665","AT",2020,"AT31",82.876,749.962,546.726,NA,120.361,870.323
"666","AT",2020,"AT33",37.166,381.913,285.284,NA,59.463,441.376
"667","AT",2020,"AT12",98.228,822.806,559.897,NA,164.682,987.488
"668","AT",2020,"AT13",112.013,859.011,541.832,NA,205.167,1064.178
"669","AT",2020,"AT21",23.476,255.661,192.254,NA,39.931,295.592
"670","AT",2020,"AT32",29.545,282.976,207.724,NA,45.707,328.683
"671","AT",2020,"AT34",22.275,203.706,156.319,NA,25.112,228.818
"672","AT",2020,"AT22",59.236,604.167,437.898,NA,107.033,711.2
"673","PL",2020,"PL62",40.86,575.866,484.624,NA,50.382,626.248
"674","PL",2020,"PL41",150.304,1609.936,1323.485,NA,136.147,1746.083
"675","PL",2020,"PL63",104.535,1076.975,853.754,NA,118.686,1195.661
"676","PL",2020,"PL91",270.682,1651.803,1070.15,NA,310.971,1962.774
"677","PL",2020,"PL43",25.021,440.215,392.877,NA,22.317,462.532
"678","PL",2020,"PL82",64.798,851.495,733.892,NA,52.805,904.3
"679","PL",2020,"PL21",157.326,1516.093,1205.813,NA,152.954,1669.047
"680","PL",2020,"PL81",85.832,856.269,707.916,NA,62.521,918.79
"681","PL",2020,"PL51",146.337,1342.814,1051.564,NA,144.913,1487.727
"682","PL",2020,"PL84",52.385,501.471,423.939,NA,25.147,526.618
"683","PL",2020,"PL71",79.036,1107.049,929.563,NA,98.45,1205.499
"684","PL",2020,"PL52",15.84,419.916,387.176,NA,16.9,436.816
"685","PL",2020,"PL42",40.974,720.066,620.054,NA,59.037,779.103
"686","PL",2020,"PL72",17.425,513.602,478.938,NA,17.239,530.841
"687","PL",2020,"PL61",113.505,876.15,702.054,NA,60.591,936.741
"688","PL",2020,"PL22",156.52,1883.738,1582.752,NA,144.466,2028.204
"689","PL",2020,"PL92",63.355,1004.301,869.923,NA,71.023,1075.324
