"","YEAR","COREG_2DW","Never_all","Never_incountry","Total_all","Never_cross"
"3381",2020,"DE92",838.689,838.689,1057.138,0
"3382",2020,"DE93",511.263,511.263,627.488,0
"3383",2020,"DE94",1021.85,1021.85,1233.71,0
"3384",2020,"DEA1",1971.326,1971.326,2567.861,0
"3385",2020,"DEA2",1564.377,1564.377,2136.841,0
"3386",2020,"DEA3",986.144,986.144,1201.032,0
"3387",2020,"DEA4",833.926,833.926,1003.553,0
"3388",2020,"DEA5",1389.31,1389.31,1654.755,0
"3389",2020,"DEB1",549.343,549.343,659.634,0
"3390",2020,"DEB2",197.556,197.556,197.556,0
"3391",2020,"DEB3",732.258,732.258,916.818,0
"3392",2020,"DEC0",370.423,370.423,432.115,0
"3393",2020,"DED2",664.614,655.211,760.981,9.40300000000002
"3394",2020,"DED4",575.279,572.082,639.404,3.197
"3395",2020,"DED5",419.324,419.324,503.693,0
"3396",2020,"DEE0",845.822,845.822,938.455,0
"3397",2020,"DEF0",1069.808,1069.808,1314.543,0
"3398",2020,"DEG0",840.83,840.83,960.594,0
"3399",2020,"DK01",557.582,557.582,1010.791,0
"3400",2020,"DK02",220.491,220.491,311.537,0
"3401",2020,"DK03",386.663,386.663,546.473,0
"3402",2020,"DK04",421.273,421.273,631.425,0
"3403",2020,"DK05",186.105,186.105,258.014,0
"3404",2020,"EE00",483.456,483.456,628.68,0
"3405",2020,"EL30",1235.699,1235.699,1452.711,0
"3406",2020,"EL41",68.804,68.804,72.612,0
"3407",2020,"EL42",109.076,109.076,122.596,0
"3408",2020,"EL43",218.09,218.09,234.988,0
"3409",2020,"EL51",193.897,193.897,204.538,0
"3410",2020,"EL52",566.753,566.753,637.395,0
"3411",2020,"EL53",81.946,81.946,88.462,0
"3412",2020,"EL54",102.074,102.074,109.109,0
"3413",2020,"EL61",240.525,240.525,250.616,0
"3414",2020,"EL62",68.422,68.422,73.501,0
"3415",2020,"EL63",192.589,192.589,215.363,0
"3416",2020,"EL64",184.893,184.893,194.634,0
"3417",2020,"EL65",207.855,207.855,217.716,0
"3418",2020,"ES11",907.359,907.359,1050.57,0
"3419",2020,"ES12",312.084,312.084,374.414,0
"3420",2020,"ES13",202.683,202.683,221.667,0
"3421",2020,"ES21",811.996,811.996,913.289,0
"3422",2020,"ES22",247.093,247.093,280.474,0
"3423",2020,"ES23",115.046,115.046,133.761,0
"3424",2020,"ES24",497.137,497.137,570.165,0
"3425",2020,"ES30",2316.428,2316.428,3080.013,0
"3426",2020,"ES41",836.417,836.417,938.019,0
"3427",2020,"ES42",648.947,648.947,724.286,0
"3428",2020,"ES43",326.054,326.054,373.568,0
"3429",2020,"ES51",2688.337,2688.337,3283.09,0
"3430",2020,"ES52",1720.691,1720.691,1978.782,0
"3431",2020,"ES53",444.202,444.202,519.721,0
"3432",2020,"ES61",2592.166,2592.166,2939.157,0
"3433",2020,"ES62",525.982,525.982,595.594,0
"3434",2020,"ES63",24.738,24.738,27.178,0
"3435",2020,"ES64",24.835,24.835,28.55,0
"3436",2020,"ES70",743.089,743.089,818.223,0
"3437",2020,"FI00",3.498,0,3.498,3.498
"3438",2020,"FI19",400.345,400.345,611.395,0
"3439",2020,"FI1B",428.979,423.235,885.401,5.74400000000003
"3440",2020,"FI1C",315.247,314.171,471.914,1.07600000000002
"3441",2020,"FI1D",375.68,375.68,541.828,0
"3442",2020,"FI20",12.229,12.229,12.229,0
"3443",2020,"FR00",50.346,34.973,53.461,15.373
"3444",2020,"FR10",3483.415,3483.415,5774.972,0
"3445",2020,"FRB0",719.151,719.151,977.145,0
"3446",2020,"FRC1",487.695,487.695,635.775,0
"3447",2020,"FRC2",324.066,324.066,442.04,0
"3448",2020,"FRD1",406.245,406.245,549.477,0
"3449",2020,"FRD2",516.976,516.976,705.119,0
"3450",2020,"FRE1",1144.227,1144.227,1463.121,0
"3451",2020,"FRE2",468.054,468.054,612.645,0
"3452",2020,"FRF1",525.528,525.528,746.797,0
"3453",2020,"FRF2",389.839,389.839,483.077,0
"3454",2020,"FRF3",535.209,535.209,696.021,0
"3455",2020,"FRG0",1134.675,1134.675,1516.765,0
"3456",2020,"FRH0",949.296,949.296,1266.509,0
"3457",2020,"FRI1",981.492,981.492,1368.528,0
"3458",2020,"FRI2",200.165,200.165,276.239,0
"3459",2020,"FRI3",533.621,533.621,731.374,0
"3460",2020,"FRJ1",716.374,716.374,1000.093,0
"3461",2020,"FRJ2",877.036,877.036,1279.524,0
"3462",2020,"FRK1",382.131,382.131,523.238,0
"3463",2020,"FRK2",1884.831,1884.831,2729.229,0
"3464",2020,"FRL0",1431.653,1431.653,1977.041,0
"3465",2020,"FRM0",99.681,99.681,126.972,0
"3466",2020,"FRY1",89.973,89.973,89.973,0
"3467",2020,"FRY2",86.485,86.485,86.485,0
"3468",2020,"FRY3",52.224,52.224,52.224,0
"3469",2020,"FRY4",209.646,209.646,267.114,0
"3470",2020,"HR02",313.824,313.824,332.588,0
"3471",2020,"HR03",442.621,442.621,488.657,0
"3472",2020,"HR05",319.427,319.427,417.237,0
"3473",2020,"HR06",266.656,266.656,281.438,0
"3474",2020,"HU11",833.197,833.197,1103.594,0
"3475",2020,"HU12",400.079,400.079,442.64,0
"3476",2020,"HU21",424.714,421.494,454.162,3.22000000000003
"3477",2020,"HU22",415.585,415.585,446.676,0
"3478",2020,"HU23",316.977,316.977,338.695,0
"3479",2020,"HU31",405.667,405.667,431.479,0
"3480",2020,"HU32",550.697,550.697,586.89,0
"3481",2020,"HU33",498.795,498.795,530.253,0
"3482",2020,"IE00",56.243,56.243,84.015,0
"3483",2020,"IE04",265.114,265.114,357.356,0
"3484",2020,"IE05",517.658,517.658,718.325,0
"3485",2020,"IE06",703.984,703.984,1116.325,0
"3486",2020,"IS00",120.354,120.354,194.409,0
"3487",2020,"ITC1",1498.555,1491.654,1745.087,6.90100000000007
"3488",2020,"ITC2",48.67,48.67,53.995,0
"3489",2020,"ITC3",504.178,504.178,597.833,0
"3490",2020,"ITC4",3604.098,3604.098,4334.155,0
"3491",2020,"ITF1",424.842,424.842,474.12,0
"3492",2020,"ITF2",90.716,90.716,99.403,0
"3493",2020,"ITF3",1340.231,1340.231,1505.761,0
"3494",2020,"ITF4",1073.43,1073.43,1176.246,0
"3495",2020,"ITF5",171.856,171.856,190.588,0
"3496",2020,"ITF6",455.292,455.292,499.555,0
"3497",2020,"ITG1",1163.013,1163.013,1282.854,0
"3498",2020,"ITG2",487.872,487.872,554.968,0
"3499",2020,"ITH1",224.231,224.231,259.958,0
"3500",2020,"ITH2",199.568,199.568,234.555,0
"3501",2020,"ITH3",1853.207,1853.207,2090.625,0
"3502",2020,"ITH4",447.434,444.251,515.589,3.18299999999999
"3503",2020,"ITH5",1706.384,1706.384,2007.248,0
"3504",2020,"ITI1",1352.094,1352.094,1565.431,0
"3505",2020,"ITI2",304.068,304.068,341.754,0
"3506",2020,"ITI3",549.616,549.616,610.426,0
"3507",2020,"ITI4",1895.868,1895.868,2331.124,0
"3508",2020,"LT01",473.659,473.659,537.047,0
"3509",2020,"LT02",765.097,765.097,816.169,0
"3510",2020,"LU00",307.93,147.408,497.774,160.522
"3511",2020,"LV00",815.487,815.487,868.666,0
"3512",2020,"MT00",193.697,191.682,259.738,2.01499999999999
"3513",2020,"NL00",56.429,12.65,78.239,43.779
"3514",2020,"NL11",175.435,175.435,284.095,0
"3515",2020,"NL12",216.506,216.506,313.02,0
"3516",2020,"NL13",162.474,162.474,239.863,0
"3517",2020,"NL21",372.198,372.198,580.376,0
"3518",2020,"NL22",615.043,615.043,1014.023,0
"3519",2020,"NL23",105.233,105.233,179.234,0
"3520",2020,"NL31",368.665,368.665,730.926,0
"3521",2020,"NL32",913.37,913.37,1614.628,0
"3522",2020,"NL33",1010.77,1010.77,1807.804,0
"3523",2020,"NL34",127.202,127.202,180.772,0
"3524",2020,"NL41",818.706,818.706,1313.334,0
"3525",2020,"NL42",346.166,346.166,528.12,0
"3526",2020,"NO00",215.273,194.413,293.373,20.86
"3527",2020,"NO02",134.88,134.88,151.521,0
"3528",2020,"NO06",187.726,187.726,209.201,0
"3529",2020,"NO07",192.881,192.881,212.952,0
"3530",2020,"NO08",785.965,785.965,879.962,0
"3531",2020,"NO09",259.589,259.589,283.023,0
"3532",2020,"NO0A",552.205,552.205,609.969,0
"3533",2020,"PL21",1165.222,1165.222,1475.785,0
"3534",2020,"PL22",1587.269,1587.269,1887.117,0
"3535",2020,"PL41",1336.521,1336.521,1624.541,0
"3536",2020,"PL42",596.739,596.739,697.666,0
"3537",2020,"PL43",365.141,365.141,411.375,0
"3538",2020,"PL51",1010.831,1010.831,1297.795,0
"3539",2020,"PL52",357.462,357.462,390.447,0
"3540",2020,"PL61",685.162,685.162,855.158,0
"3541",2020,"PL62",471.957,471.957,562.601,0
"3542",2020,"PL63",828.765,828.765,1048.207,0
"3543",2020,"PL71",904.116,904.116,1076.455,0
"3544",2020,"PL72",471.89,471.89,506.84,0
"3545",2020,"PL81",692.981,692.981,837.474,0
"3546",2020,"PL82",723.709,723.709,838.895,0
"3547",2020,"PL84",419.64,419.64,496.134,0
"3548",2020,"PL91",1055.208,1055.208,1637.989,0
"3549",2020,"PL92",909.47,909.47,1059.15,0
"3550",2020,"PT11",1364.27,1358.916,1661.731,5.35400000000004
"3551",2020,"PT15",176.179,176.179,213.9,0
"3552",2020,"PT16",822.899,822.899,1009.483,0
"3553",2020,"PT17",917.693,917.693,1370.588,0
"3554",2020,"PT18",260.353,260.353,313.454,0
"3555",2020,"PT20",95.64,95.64,110.562,0
"3556",2020,"PT30",100.447,100.447,120.359,0
"3557",2020,"RO11",1107.176,1107.176,1136.598,0
"3558",2020,"RO12",888.925,888.925,914.978,0
"3559",2020,"RO21",1470.58,1470.58,1491.508,0
"3560",2020,"RO22",902.475,902.475,921.588,0
"3561",2020,"RO31",1088.591,1088.591,1108.047,0
"3562",2020,"RO32",1172.38,1172.38,1270.474,0
"3563",2020,"RO41",800.293,800.293,809.381,0
"3564",2020,"RO42",696.422,696.422,711.695,0
"3565",2020,"SI03",381.664,381.664,454.308,0
"3566",2020,"SI04",375.632,375.632,498.661,0
"3567",2020,"SK01",335.683,335.683,419.704,0
"3568",2020,"SK02",688.937,688.35,768.883,0.586999999999989
"3569",2020,"SK03",494.631,494.631,558.134,0
"3570",2020,"SK04",562.018,562.018,621.266,0
"3571",2020,"TR00",6.352,6.352,6.352,0
"3572",2020,"TR10",5088.934,5088.934,5390.387,0
"3573",2020,"TR21",715.02,715.02,741.591,0
"3574",2020,"TR22",599.466,599.466,633.857,0
"3575",2020,"TR31",1460.516,1460.516,1494.579,0
"3576",2020,"TR32",1114.928,1114.928,1162.279,0
"3577",2020,"TR33",1099.743,1099.743,1135.681,0
"3578",2020,"TR41",1388.383,1388.383,1461.601,0
"3579",2020,"TR42",1289.673,1289.673,1355.126,0
"3580",2020,"TR51",1846.309,1846.309,1889.641,0
"3581",2020,"TR52",788.945,788.945,833.759,0
"3582",2020,"TR61",1153.407,1153.407,1201.721,0
"3583",2020,"TR62",1173.898,1173.898,1232.783,0
"3584",2020,"TR63",818.857,818.857,891.161,0
"3585",2020,"TR71",484.428,484.428,507.024,0
"3586",2020,"TR72",679.396,679.396,718.138,0
"3587",2020,"TR81",341.845,341.845,352.646,0
"3588",2020,"TR82",291.703,291.703,301.793,0
"3589",2020,"TR83",962.602,962.602,1001.853,0
"3590",2020,"TR90",1001.641,1001.641,1038.088,0
"3591",2020,"TRA1",294.247,294.247,333.146,0
"3592",2020,"TRA2",269.459,269.459,282.422,0
"3593",2020,"TRB1",528.849,528.849,551.743,0
"3594",2020,"TRB2",428.785,428.785,468.77,0
"3595",2020,"TRC1",742.935,742.935,781.656,0
"3596",2020,"TRC2",627.421,627.421,651.664,0
"3597",2020,"TRC3",346.167,346.167,384.215,0
"3598",2021,"AT11",118.833,77.275,143.066,41.558
"3599",2021,"AT12",508.971,505.885,690.863,3.08600000000001
"3600",2021,"AT13",613.902,596.295,1041.579,17.607
"3601",2021,"AT21",196.565,194.845,248.296,1.72
"3602",2021,"AT22",450.155,440.17,601.139,9.98500000000001
"3603",2021,"AT31",578.312,574.095,755.178,4.21699999999998
"3604",2021,"AT32",209.979,209.979,285.663,0
"3605",2021,"AT33",287.618,287.618,370.07,0
"3606",2021,"AT34",145.457,145.457,183.495,0
"3607",2021,"BE00",9.105,0,9.105,9.105
"3608",2021,"BE10",328.751,328.751,769.285,0
"3609",2021,"BE21",455.134,451.956,768.499,3.178
"3610",2021,"BE22",232.595,232.595,328.811,0
"3611",2021,"BE23",358.619,356.49,586.468,2.12900000000002
"3612",2021,"BE24",230.379,230.379,412.152,0
"3613",2021,"BE25",323.462,323.462,476.737,0
"3614",2021,"BE31",78.543,78.543,148.788,0
"3615",2021,"BE32",273.363,273.363,386.386,0
"3616",2021,"BE33",250.766,250.766,350.805,0
"3617",2021,"BE34",55.349,55.349,77.753,0
"3618",2021,"BE35",85.579,85.579,143.742,0
"3619",2021,"BG31",231.83,231.83,240.076,0
"3620",2021,"BG32",270.529,270.529,284.759,0
"3621",2021,"BG33",347.278,347.278,362.035,0
"3622",2021,"BG34",379.941,379.941,396.56,0
"3623",2021,"BG41",899.859,899.859,1001.346,0
"3624",2021,"BG42",525.856,525.856,554.762,0
"3625",2021,"CH00",436.047,423.431,675.895,12.616
"3626",2021,"CH01",501.862,409.662,819.637,92.2
"3627",2021,"CH02",525.705,525.705,888.812,0
"3628",2021,"CH03",281.168,281.168,500.649,0
"3629",2021,"CH04",380.483,380.483,840.624,0
"3630",2021,"CH05",341.865,334.456,531.636,7.40899999999999
"3631",2021,"CH06",240.013,240.013,417.576,0
"3632",2021,"CH07",143.405,88.249,199.221,55.156
"3633",2021,"CY00",387.716,387.716,444.778,0
"3634",2021,"CZ01",609.897,609.897,847.959,0
"3635",2021,"CZ02",507.243,507.243,599.639,0
"3636",2021,"CZ03",521.679,521.679,579.357,0
"3637",2021,"CZ04",438.449,438.449,479.029,0
"3638",2021,"CZ05",615.938,615.938,707.702,0
"3639",2021,"CZ06",707.329,707.329,820.563,0
"3640",2021,"CZ07",497.323,497.323,565.632,0
"3641",2021,"CZ08",485.343,485.343,541.792,0
"3642",2021,"DE00",240.329,58.495,245.142,181.834
"3643",2021,"DE11",1604.205,1604.205,2262.242,0
"3644",2021,"DE12",1073.235,1073.235,1468.199,0
"3645",2021,"DE13",900.082,900.082,1122.678,0
"3646",2021,"DE14",730.996,730.996,949.786,0
"3647",2021,"DE21",1738.148,1729.952,2644.132,8.19599999999991
"3648",2021,"DE22",531.797,522.179,630.84,9.61800000000005
"3649",2021,"DE23",459.56,450.489,593.52,9.07100000000003
"3650",2021,"DE24",393.46,388.312,503.114,5.14800000000002
"3651",2021,"DE25",682.094,682.094,965.576,0
"3652",2021,"DE26",540.721,540.721,691.264,0
"3653",2021,"DE27",783.507,783.507,973.077,0
"3654",2021,"DE30",1239.331,1239.331,1995.206,0
"3655",2021,"DE40",868.286,868.286,1034.916,0
"3656",2021,"DE50",304.034,304.034,409.742,0
"3657",2021,"DE60",710.049,710.049,1201.73,0
"3658",2021,"DE71",1408.794,1408.794,2117.328,0
"3659",2021,"DE72",373.334,373.334,471.554,0
"3660",2021,"DE73",477.525,477.525,596.23,0
"3661",2021,"DE80",623.775,623.775,733.619,0
"3662",2021,"DE91",587.16,587.16,796.261,0
"3663",2021,"DE92",809.022,809.022,1062.712,0
"3664",2021,"DE93",562.066,562.066,692.997,0
"3665",2021,"DE94",1007.132,1007.132,1221.283,0
"3666",2021,"DEA1",1821.973,1819.327,2513.834,2.64599999999996
"3667",2021,"DEA2",1499.021,1499.021,2155.014,0
"3668",2021,"DEA3",965.957,965.957,1228.254,0
"3669",2021,"DEA4",795.273,795.273,997.883,0
"3670",2021,"DEA5",1287.506,1287.506,1610.829,0
"3671",2021,"DEB1",554.31,554.31,685.765,0
"3672",2021,"DEB2",191.689,191.689,216.847,0
"3673",2021,"DEB3",708.315,708.315,942.455,0
"3674",2021,"DEC0",350.365,350.365,433.884,0
"3675",2021,"DED2",620.881,612.574,759.464,8.30700000000002
"3676",2021,"DED4",556.143,550.782,643.549,5.36099999999999
"3677",2021,"DED5",399.005,399.005,512.605,0
"3678",2021,"DEE0",809.468,809.468,914.472,0
"3679",2021,"DEF0",1043.184,1043.184,1336.525,0
"3680",2021,"DEG0",821.745,821.745,968.526,0
"3681",2021,"DK01",537.155,537.155,1013.382,0
"3682",2021,"DK02",226.58,226.58,322.694,0
"3683",2021,"DK03",395.244,395.244,559.272,0
"3684",2021,"DK04",427.127,427.127,641.164,0
"3685",2021,"DK05",191.124,191.124,264.696,0
"3686",2021,"EE00",468.408,468.408,635.529,0
"3687",2021,"EL00",11.775,11.775,15.556,0
"3688",2021,"EL30",1207.671,1207.671,1538.777,0
"3689",2021,"EL41",60.461,60.461,64.885,0
"3690",2021,"EL42",107.798,107.798,139.8,0
"3691",2021,"EL43",164.115,164.115,189.158,0
"3692",2021,"EL51",174.17,174.17,191.743,0
"3693",2021,"EL52",523.439,523.439,605.763,0
"3694",2021,"EL53",74.931,74.931,74.931,0
"3695",2021,"EL54",87.465,87.465,92.626,0
"3696",2021,"EL61",245.283,245.283,263.915,0
"3697",2021,"EL62",58.235,58.235,58.235,0
"3698",2021,"EL63",238.919,238.919,253.772,0
"3699",2021,"EL64",196.036,196.036,203.323,0
"3700",2021,"EL65",179.059,179.059,195.501,0
"3701",2021,"ES11",926.422,926.422,1068.79,0
"3702",2021,"ES12",331.855,331.855,385.964,0
"3703",2021,"ES13",206.321,206.321,229.999,0
"3704",2021,"ES21",861.766,861.766,944.095,0
"3705",2021,"ES22",262.328,262.328,295.718,0
"3706",2021,"ES23",115.395,115.395,129.454,0
"3707",2021,"ES24",515.887,515.887,589.832,0
"3708",2021,"ES30",2466.129,2466.129,3253.459,0
"3709",2021,"ES41",835.205,835.205,950.163,0
"3710",2021,"ES42",676.063,676.063,754.342,0
"3711",2021,"ES43",342.488,342.488,389.231,0
"3712",2021,"ES51",2818.236,2818.236,3478.019,0
"3713",2021,"ES52",1759.767,1759.767,2017.378,0
"3714",2021,"ES53",464.46,464.46,532.871,0
"3715",2021,"ES61",2675.564,2675.564,3080.503,0
"3716",2021,"ES62",559.489,559.489,620.996,0
"3717",2021,"ES63",22.451,22.451,22.451,0
"3718",2021,"ES64",25.483,25.483,28.109,0
"3719",2021,"ES70",706.902,706.902,808.466,0
"3720",2021,"FI00",2.918,0,2.918,2.918
"3721",2021,"FI19",389.187,389.187,612.821,0
"3722",2021,"FI1B",428.594,423.906,909.237,4.68799999999999
"3723",2021,"FI1C",319.108,319.108,489.372,0
"3724",2021,"FI1D",359.904,359.904,539.049,0
"3725",2021,"FI20",10.988,10.988,14.071,0
"3726",2021,"FR00",422.853,405.641,631.036,17.212
"3727",2021,"FR10",3005.236,3005.236,5901.792,0
"3728",2021,"FRB0",703.488,703.488,957.416,0
"3729",2021,"FRC1",427.556,427.556,581.959,0
"3730",2021,"FRC2",341.386,341.386,468.854,0
"3731",2021,"FRD1",423.614,423.614,574.097,0
"3732",2021,"FRD2",467.493,467.493,663.312,0
"3733",2021,"FRE1",1010.679,1005.263,1492.112,5.41600000000005
"3734",2021,"FRE2",487.131,487.131,647.596,0
"3735",2021,"FRF1",499.89,499.89,750.699,0
"3736",2021,"FRF2",361.155,361.155,488.022,0
"3737",2021,"FRF3",560.164,559.448,717.088,0.716000000000008
"3738",2021,"FRG0",1049.049,1049.049,1475.072,0
"3739",2021,"FRH0",945.13,945.13,1376.852,0
"3740",2021,"FRI1",1004.275,1000.221,1419.042,4.05399999999997
"3741",2021,"FRI2",195.707,195.707,272.368,0
"3742",2021,"FRI3",467.331,467.331,666.041,0
"3743",2021,"FRJ1",653.233,653.233,1019.777,0
"3744",2021,"FRJ2",825.143,825.143,1232.784,0
"3745",2021,"FRK1",398.481,398.481,548.018,0
"3746",2021,"FRK2",1721.117,1721.117,2617,0
"3747",2021,"FRL0",1309.467,1307.313,1952.298,2.154
"3748",2021,"FRM0",107.601,107.601,107.601,0
"3749",2021,"FRY1",86.784,86.784,86.784,0
"3750",2021,"FRY2",90.515,90.515,90.515,0
"3751",2021,"FRY3",50.667,50.667,50.667,0
"3752",2021,"FRY4",188.533,188.533,250.262,0
"3753",2021,"HR00",0,0,0,0
"3754",2021,"HR02",331.21,331.21,356.437,0
"3755",2021,"HR03",441.544,441.544,494.606,0
"3756",2021,"HR05",288.283,288.283,411.173,0
"3757",2021,"HR06",262.504,262.504,280.962,0
"3758",2021,"HU11",813.056,813.056,1158.973,0
"3759",2021,"HU12",419.326,419.326,467.631,0
"3760",2021,"HU21",434.902,434.902,477.705,0
"3761",2021,"HU22",420.374,420.374,462.437,0
"3762",2021,"HU23",335.442,335.442,363.931,0
"3763",2021,"HU31",391.335,391.335,436.658,0
"3764",2021,"HU32",572.929,572.929,608.684,0
"3765",2021,"HU33",524.809,524.809,561.999,0
"3766",2021,"IE00",10.081,10.081,10.081,0
"3767",2021,"IE04",274.091,274.091,392.387,0
"3768",2021,"IE05",503.513,503.513,750.93,0
"3769",2021,"IE06",669.707,669.707,1248.815,0
"3770",2021,"ITC1",1478.893,1478.893,1733.523,0
"3771",2021,"ITC2",48.902,48.902,54.835,0
"3772",2021,"ITC3",511.669,511.669,600.775,0
"3773",2021,"ITC4",3503.011,3503.011,4328.448,0
"3774",2021,"ITF1",433.188,433.188,477.408,0
"3775",2021,"ITF2",85.625,85.625,93.053,0
"3776",2021,"ITF3",1321.672,1321.672,1496.062,0
"3777",2021,"ITF4",1063.966,1063.966,1176.733,0
"3778",2021,"ITF5",174.528,174.528,191.959,0
"3779",2021,"ITF6",453.259,453.259,498.247,0
"3780",2021,"ITG1",1144.523,1144.523,1270.301,0
"3781",2021,"ITG2",490.55,490.55,560.317,0
"3782",2021,"ITH1",221.762,221.762,257.249,0
"3783",2021,"ITH2",205.727,205.727,237.642,0
"3784",2021,"ITH3",1806.217,1806.217,2057.603,0
"3785",2021,"ITH4",442.232,439.738,510.584,2.49400000000003
"3786",2021,"ITH5",1699.253,1699.253,2010.648,0
"3787",2021,"ITI1",1345.453,1345.453,1558.279,0
"3788",2021,"ITI2",308.174,308.174,346.333,0
"3789",2021,"ITI3",536.913,536.913,603.552,0
"3790",2021,"ITI4",1774.507,1774.507,2310.669,0
"3791",2021,"LT01",315.712,315.712,411.172,0
"3792",2021,"LT02",740.108,740.108,820.456,0
"3793",2021,"LU00",277.269,161.895,427.541,115.374
"3794",2021,"LV00",724.731,724.731,842.425,0
"3795",2021,"MT00",188.422,188.422,265.351,0
"3796",2021,"NL00",67.674,34.856,111.525,32.818
"3797",2021,"NL11",143.774,143.774,304.766,0
"3798",2021,"NL12",167.73,167.73,322.157,0
"3799",2021,"NL13",123.545,123.545,240.774,0
"3800",2021,"NL21",322.494,322.494,624.448,0
"3801",2021,"NL22",501.074,501.074,1054.593,0
"3802",2021,"NL23",85.891,85.891,197.002,0
"3803",2021,"NL31",283.539,283.539,755.892,0
"3804",2021,"NL32",655.541,655.541,1608.177,0
"3805",2021,"NL33",822.067,822.067,1858.867,0
"3806",2021,"NL34",97.036,97.036,184.283,0
"3807",2021,"NL41",668.494,659.454,1385.015,9.03999999999996
"3808",2021,"NL42",281.08,277.042,539.033,4.03800000000001
"3809",2021,"NO02",109.652,109.652,172.06,0
"3810",2021,"NO06",148.233,148.233,248.332,0
"3811",2021,"NO07",160.373,160.373,243.288,0
"3812",2021,"NO08",535.785,535.785,1070.387,0
"3813",2021,"NO09",220.55,220.55,346.273,0
"3814",2021,"NO0A",445.844,445.844,716.625,0
"3815",2021,"PL00",760.709,760.709,867.378,0
"3816",2021,"PL21",1177.582,1177.582,1421.577,0
"3817",2021,"PL22",1534.228,1534.228,1771.861,0
"3818",2021,"PL41",1329.745,1329.745,1568.826,0
"3819",2021,"PL42",605.393,605.393,688.305,0
"3820",2021,"PL43",367.738,367.738,400.98,0
"3821",2021,"PL51",1006.854,1006.854,1267.422,0
"3822",2021,"PL52",354.428,354.428,370.513,0
"3823",2021,"PL61",693.925,693.925,839.943,0
"3824",2021,"PL62",502.022,502.022,561.908,0
"3825",2021,"PL63",817.775,817.775,1013.49,0
"3826",2021,"PL71",852.654,852.654,1009.452,0
"3827",2021,"PL72",459.323,459.323,482.524,0
"3828",2021,"PL81",701.63,701.63,817.031,0
"3829",2021,"PL82",675.155,675.155,750.34,0
"3830",2021,"PL84",443.154,443.154,495.6,0
"3831",2021,"PL91",1164.59,1164.59,1704.115,0
"3832",2021,"PL92",808.431,808.431,906.329,0
"3833",2021,"PT11",1295.606,1295.606,1652.178,0
"3834",2021,"PT15",183.076,183.076,224.915,0
"3835",2021,"PT16",773.098,773.098,957.878,0
"3836",2021,"PT17",849.372,849.372,1400.742,0
"3837",2021,"PT18",248.505,248.505,293.188,0
"3838",2021,"PT20",91.599,91.599,104.63,0
"3839",2021,"PT30",93.884,93.884,116.719,0
"3840",2021,"RO11",1033.602,1033.602,1093.223,0
"3841",2021,"RO12",851.15,851.15,896.522,0
"3842",2021,"RO21",1122.006,1122.006,1170.14,0
"3843",2021,"RO22",814.578,814.578,859.038,0
"3844",2021,"RO31",932.556,932.556,966.17,0
"3845",2021,"RO32",1067.205,1067.205,1281.711,0
"3846",2021,"RO41",646.171,646.171,671.567,0
"3847",2021,"RO42",651.134,651.134,688.814,0
"3848",2021,"SE00",5.601,5.601,5.601,0
"3849",2021,"SE11",539.959,539.959,1337.655,0
"3850",2021,"SE12",435.442,435.442,749.352,0
"3851",2021,"SE21",252.562,252.562,409.825,0
"3852",2021,"SE22",378.497,378.497,684.567,0
"3853",2021,"SE23",554.62,554.62,988.489,0
"3854",2021,"SE31",239.099,239.099,368.463,0
"3855",2021,"SE32",105.796,105.796,178.392,0
"3856",2021,"SE33",144.783,144.783,234.616,0
"3857",2021,"SI03",391.304,388.334,485.026,2.97000000000003
"3858",2021,"SI04",338.826,337.224,467.834,1.60199999999998
"3859",2021,"SK01",334.505,334.505,431.799,0
"3860",2021,"SK02",708.493,708.493,813.424,0
"3861",2021,"SK03",481.535,481.535,571.337,0
"3862",2021,"SK04",540.986,540.986,631.906,0
"3863",2021,"TR10",5302.206,5302.206,5805.75,0
"3864",2021,"TR21",736.936,736.936,781.421,0
"3865",2021,"TR22",632.744,632.744,677.899,0
"3866",2021,"TR31",1550.891,1550.891,1598.104,0
"3867",2021,"TR32",1171.881,1171.881,1228.716,0
"3868",2021,"TR33",1149.75,1149.75,1179.542,0
"3869",2021,"TR41",1466.121,1466.121,1595.113,0
"3870",2021,"TR42",1344.234,1344.234,1490.65,0
"3871",2021,"TR51",1944.175,1944.175,2038.589,0
"3872",2021,"TR52",829.017,829.017,866.594,0
"3873",2021,"TR61",1174.449,1174.449,1275.067,0
"3874",2021,"TR62",1283.511,1283.511,1376.885,0
"3875",2021,"TR63",860.752,860.752,947.422,0
"3876",2021,"TR71",508.314,508.314,526.17,0
"3877",2021,"TR72",737.749,737.749,791.866,0
"3878",2021,"TR81",346.024,346.024,360.709,0
"3879",2021,"TR82",296.314,296.314,311.128,0
"3880",2021,"TR83",1006.749,1006.749,1072.429,0
"3881",2021,"TR90",1030.588,1030.588,1072.183,0
"3882",2021,"TRA1",302.987,302.987,345.19,0
"3883",2021,"TRA2",294.04,294.04,311.744,0
"3884",2021,"TRB1",556.751,556.751,592.149,0
"3885",2021,"TRB2",419.103,419.103,467.752,0
"3886",2021,"TRC1",797.993,797.993,866.448,0
"3887",2021,"TRC2",719.209,719.209,758.514,0
"3888",2021,"TRC3",403.85,403.85,452.256,0
"3889",2022,"AT11",134.868,82.384,157.118,52.484
"3890",2022,"AT12",529.742,527.704,696.615,2.03800000000001
